cloud_roi_id,crop_box_page,crop_size,human_notes,human_quick_label,image_path,ink_ratio,page_index,page_number,pdf_path,pdf_stem,random_crop_id,render_path,roi_image_path,sheet_id,sheet_title,source_id,source_page_index,source_page_key,revision_group,label_path,api_label_path,source_image_path,source_batch,expansion_bucket
Drawing_Rev2-_Steel_Grab_Bars_R1_AE107.1_9b6a81f4_p0000_whole_001,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Drawing_Rev2-_Steel_Grab_Bars_R1_AE107.1_9b6a81f4_p0000_whole_001.png,,,1,F:\Desktop\m\projects\scopeLedger\revision_sets\Revision #2 - Mod 5 grab bar supports\Drawing Rev2- Steel Grab Bars R1 AE107.1.pdf,Drawing Rev2- Steel Grab Bars R1 AE107.1,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\Drawing_Rev2-_Steel_Grab_Bars_R1_AE107.1_9b6a81f4_p0000.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\Drawing_Rev2-_Steel_Grab_Bars_R1_AE107.1_9b6a81f4_p0000_whole_001.png,,,Drawing_Rev2-_Steel_Grab_Bars_R1_AE107.1,1,Drawing_Rev2-_Steel_Grab_Bars_R1_AE107.1:p0001,Revision #2 - Mod 5 grab bar supports,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\Drawing_Rev2-_Steel_Grab_Bars_R1_AE107.1_9b6a81f4_p0000_whole_001.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Drawing_Rev2-_Steel_Grab_Bars_R1_AE107.1_9b6a81f4_p0000_whole_001.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\runs\whole_cloud_eval_symbol_text_fp_hn_20260502\crops\Drawing Rev2- Steel Grab Bars R1 AE107.1\Drawing_Rev2-_Steel_Grab_Bars_R1_AE107.1_9b6a81f4_p0000_whole_001_medium.png,small_corpus_expansion_20260502,large_dense_context
260313_-_VA_Biloxi_Rev_3_ff19da68_p0172_whole_001,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0172_whole_001.png,,,173,F:\Desktop\m\projects\scopeLedger\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,260313 - VA Biloxi Rev 3,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260313_-_VA_Biloxi_Rev_3_ff19da68_p0172.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0172_whole_001.png,,,260313_-_VA_Biloxi_Rev_3,173,260313_-_VA_Biloxi_Rev_3:p0173,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0172_whole_001.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0172_whole_001.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\runs\whole_cloud_eval_symbol_text_fp_hn_20260502\crops\260313 - VA Biloxi Rev 3\260313_-_VA_Biloxi_Rev_3_ff19da68_p0172_whole_001_small.png,small_corpus_expansion_20260502,large_dense_context
260313_-_VA_Biloxi_Rev_3_ff19da68_p0173_whole_001,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0173_whole_001.png,,,174,F:\Desktop\m\projects\scopeLedger\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,260313 - VA Biloxi Rev 3,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260313_-_VA_Biloxi_Rev_3_ff19da68_p0173.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0173_whole_001.png,,,260313_-_VA_Biloxi_Rev_3,174,260313_-_VA_Biloxi_Rev_3:p0174,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0173_whole_001.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0173_whole_001.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\runs\whole_cloud_eval_symbol_text_fp_hn_20260502\crops\260313 - VA Biloxi Rev 3\260313_-_VA_Biloxi_Rev_3_ff19da68_p0173_whole_001_medium.png,small_corpus_expansion_20260502,large_dense_context
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_whole_001,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_whole_001.png,,,1,F:\Desktop\m\projects\scopeLedger\revision_sets\Revision #4 - Dental Air\260219 - VA Biloxi Rev 4_Plumbing 1.pdf,260219 - VA Biloxi Rev 4_Plumbing 1,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_whole_001.png,,,260219_-_VA_Biloxi_Rev_4_Plumbing_1,1,260219_-_VA_Biloxi_Rev_4_Plumbing_1:p0001,Revision #4 - Dental Air,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_whole_001.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_whole_001.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\runs\whole_cloud_eval_symbol_text_fp_hn_20260502\crops\260219 - VA Biloxi Rev 4_Plumbing 1\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_whole_001_small.png,small_corpus_expansion_20260502,large_dense_context
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_001,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_001.png,,,2,F:\Desktop\m\projects\scopeLedger\revision_sets\Revision #4 - Dental Air\260219 - VA Biloxi Rev 4_Plumbing 1.pdf,260219 - VA Biloxi Rev 4_Plumbing 1,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_001.png,,,260219_-_VA_Biloxi_Rev_4_Plumbing_1,2,260219_-_VA_Biloxi_Rev_4_Plumbing_1:p0002,Revision #4 - Dental Air,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_001.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_001.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\runs\whole_cloud_eval_symbol_text_fp_hn_20260502\crops\260219 - VA Biloxi Rev 4_Plumbing 1\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_001_medium.png,small_corpus_expansion_20260502,large_dense_context
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_002,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_002.png,,,2,F:\Desktop\m\projects\scopeLedger\revision_sets\Revision #4 - Dental Air\260219 - VA Biloxi Rev 4_Plumbing 1.pdf,260219 - VA Biloxi Rev 4_Plumbing 1,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_002.png,,,260219_-_VA_Biloxi_Rev_4_Plumbing_1,2,260219_-_VA_Biloxi_Rev_4_Plumbing_1:p0002,Revision #4 - Dental Air,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_002.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_002.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\runs\whole_cloud_eval_symbol_text_fp_hn_20260502\crops\260219 - VA Biloxi Rev 4_Plumbing 1\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_002_small.png,small_corpus_expansion_20260502,large_dense_context
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_003,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_003.png,,,2,F:\Desktop\m\projects\scopeLedger\revision_sets\Revision #4 - Dental Air\260219 - VA Biloxi Rev 4_Plumbing 1.pdf,260219 - VA Biloxi Rev 4_Plumbing 1,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_003.png,,,260219_-_VA_Biloxi_Rev_4_Plumbing_1,2,260219_-_VA_Biloxi_Rev_4_Plumbing_1:p0002,Revision #4 - Dental Air,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_003.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_003.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\runs\whole_cloud_eval_symbol_text_fp_hn_20260502\crops\260219 - VA Biloxi Rev 4_Plumbing 1\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_003_small.png,small_corpus_expansion_20260502,large_dense_context
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_004,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_004.png,,,2,F:\Desktop\m\projects\scopeLedger\revision_sets\Revision #4 - Dental Air\260219 - VA Biloxi Rev 4_Plumbing 1.pdf,260219 - VA Biloxi Rev 4_Plumbing 1,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_004.png,,,260219_-_VA_Biloxi_Rev_4_Plumbing_1,2,260219_-_VA_Biloxi_Rev_4_Plumbing_1:p0002,Revision #4 - Dental Air,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_004.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_004.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\runs\whole_cloud_eval_symbol_text_fp_hn_20260502\crops\260219 - VA Biloxi Rev 4_Plumbing 1\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_004_small.png,small_corpus_expansion_20260502,large_dense_context
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_005,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_005.png,,,2,F:\Desktop\m\projects\scopeLedger\revision_sets\Revision #4 - Dental Air\260219 - VA Biloxi Rev 4_Plumbing 1.pdf,260219 - VA Biloxi Rev 4_Plumbing 1,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_005.png,,,260219_-_VA_Biloxi_Rev_4_Plumbing_1,2,260219_-_VA_Biloxi_Rev_4_Plumbing_1:p0002,Revision #4 - Dental Air,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_005.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_005.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\runs\whole_cloud_eval_symbol_text_fp_hn_20260502\crops\260219 - VA Biloxi Rev 4_Plumbing 1\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_005_small.png,small_corpus_expansion_20260502,large_dense_context
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_006,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_006.png,,,2,F:\Desktop\m\projects\scopeLedger\revision_sets\Revision #4 - Dental Air\260219 - VA Biloxi Rev 4_Plumbing 1.pdf,260219 - VA Biloxi Rev 4_Plumbing 1,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_006.png,,,260219_-_VA_Biloxi_Rev_4_Plumbing_1,2,260219_-_VA_Biloxi_Rev_4_Plumbing_1:p0002,Revision #4 - Dental Air,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_006.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_006.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\runs\whole_cloud_eval_symbol_text_fp_hn_20260502\crops\260219 - VA Biloxi Rev 4_Plumbing 1\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_006_small.png,small_corpus_expansion_20260502,large_dense_context
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_007,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_007.png,,,2,F:\Desktop\m\projects\scopeLedger\revision_sets\Revision #4 - Dental Air\260219 - VA Biloxi Rev 4_Plumbing 1.pdf,260219 - VA Biloxi Rev 4_Plumbing 1,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_007.png,,,260219_-_VA_Biloxi_Rev_4_Plumbing_1,2,260219_-_VA_Biloxi_Rev_4_Plumbing_1:p0002,Revision #4 - Dental Air,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_007.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_007.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\runs\whole_cloud_eval_symbol_text_fp_hn_20260502\crops\260219 - VA Biloxi Rev 4_Plumbing 1\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_007_small.png,small_corpus_expansion_20260502,large_dense_context
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_008,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_008.png,,,2,F:\Desktop\m\projects\scopeLedger\revision_sets\Revision #4 - Dental Air\260219 - VA Biloxi Rev 4_Plumbing 1.pdf,260219 - VA Biloxi Rev 4_Plumbing 1,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_008.png,,,260219_-_VA_Biloxi_Rev_4_Plumbing_1,2,260219_-_VA_Biloxi_Rev_4_Plumbing_1:p0002,Revision #4 - Dental Air,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_008.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_008.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\runs\whole_cloud_eval_symbol_text_fp_hn_20260502\crops\260219 - VA Biloxi Rev 4_Plumbing 1\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_whole_008_small.png,small_corpus_expansion_20260502,large_dense_context
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0008_m009,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0008_m009.png,0.091338,8,,F:\Desktop\m\projects\kevision\revision_sets\Revision #2 - Mod 5 grab bar supports\260309 - Drawing Rev2- Steel Grab Bars.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0008_m009.png,,,260309_-_Drawing_Rev2-_Steel_Grab_Bars,8,260309_-_Drawing_Rev2-_Steel_Grab_Bars:p0008,Revision #2 - Mod 5 grab bar supports,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0008_m009.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0008_m009.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0008_m009.png,small_corpus_expansion_20260502,weird_positive
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0009_m002,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0009_m002.png,0.094663,9,,F:\Desktop\m\projects\kevision\revision_sets\Revision #2 - Mod 5 grab bar supports\260309 - Drawing Rev2- Steel Grab Bars.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0009_m002.png,,,260309_-_Drawing_Rev2-_Steel_Grab_Bars,9,260309_-_Drawing_Rev2-_Steel_Grab_Bars:p0009,Revision #2 - Mod 5 grab bar supports,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0009_m002.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0009_m002.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0009_m002.png,small_corpus_expansion_20260502,weird_positive
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0009_m004,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0009_m004.png,0.165522,9,,F:\Desktop\m\projects\kevision\revision_sets\Revision #2 - Mod 5 grab bar supports\260309 - Drawing Rev2- Steel Grab Bars.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0009_m004.png,,,260309_-_Drawing_Rev2-_Steel_Grab_Bars,9,260309_-_Drawing_Rev2-_Steel_Grab_Bars:p0009,Revision #2 - Mod 5 grab bar supports,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0009_m004.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0009_m004.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0009_m004.png,small_corpus_expansion_20260502,weird_positive
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_m004,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_m004.png,0.050765,10,,F:\Desktop\m\projects\kevision\revision_sets\Revision #2 - Mod 5 grab bar supports\260309 - Drawing Rev2- Steel Grab Bars.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_m004.png,,,260309_-_Drawing_Rev2-_Steel_Grab_Bars,10,260309_-_Drawing_Rev2-_Steel_Grab_Bars:p0010,Revision #2 - Mod 5 grab bar supports,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_m004.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_m004.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_m004.png,small_corpus_expansion_20260502,weird_positive
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_m005,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_m005.png,0.049851,10,,F:\Desktop\m\projects\kevision\revision_sets\Revision #2 - Mod 5 grab bar supports\260309 - Drawing Rev2- Steel Grab Bars.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_m005.png,,,260309_-_Drawing_Rev2-_Steel_Grab_Bars,10,260309_-_Drawing_Rev2-_Steel_Grab_Bars:p0010,Revision #2 - Mod 5 grab bar supports,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_20260502\labels\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_m005.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_m005.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_m005.png,small_corpus_expansion_20260502,weird_positive
