cloud_roi_id,crop_box_page,crop_size,human_notes,human_quick_label,image_path,ink_ratio,page_index,page_number,pdf_path,pdf_stem,random_crop_id,render_path,roi_image_path,sheet_id,sheet_title,source_id,source_page_index,source_page_key,revision_group,label_path,api_label_path,source_image_path,source_batch,expansion_bucket
Revision_1_-_Drawing_Changes_6cbee960_p0012_random_0246,"[5861, 2572, 6885, 3596]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0012_random_0246.png,0.004807,12,13,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,Revision #1 - Drawing Changes,Revision_1_-_Drawing_Changes_6cbee960_p0012_random_0246,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\Revision_1_-_Drawing_Changes_6cbee960_p0012.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0012_random_0246.png,AE600,"3' - 0""",Revision_1_-_Drawing_Changes,12,Revision_1_-_Drawing_Changes:p0012,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0012_random_0246.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0012_random_0246.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0012_random_0246.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0011_random_0400,"[4944, 802, 5968, 1826]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0011_random_0400.png,0.158477,11,12,F:\Desktop\m\projects\kevision\revision_sets\Revision #2 - Mod 5 grab bar supports\260309 - Drawing Rev2- Steel Grab Bars.pdf,260309 - Drawing Rev2- Steel Grab Bars,260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0011_random_0400,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0011.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0011_random_0400.png,AE125,7.4,260309_-_Drawing_Rev2-_Steel_Grab_Bars,11,260309_-_Drawing_Rev2-_Steel_Grab_Bars:p0011,Revision #2 - Mod 5 grab bar supports,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0011_random_0400.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0011_random_0400.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0011_random_0400.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
260313_-_VA_Biloxi_Rev_3_ff19da68_p0180_random_0429,"[6998, 6776, 8022, 7800]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0180_random_0429.png,0.009374,180,181,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,260313 - VA Biloxi Rev 3,260313_-_VA_Biloxi_Rev_3_ff19da68_p0180_random_0429,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260313_-_VA_Biloxi_Rev_3_ff19da68_p0180.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0180_random_0429.png,P-418,WCO,260313_-_VA_Biloxi_Rev_3,180,260313_-_VA_Biloxi_Rev_3:p0180,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0180_random_0429.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0180_random_0429.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0180_random_0429.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0047,"[9185, 1844, 10209, 2868]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0047.png,0.087343,1,2,F:\Desktop\m\projects\kevision\revision_sets\Revision #4 - Dental Air\260219 - VA Biloxi Rev 4_Plumbing 1.pdf,260219 - VA Biloxi Rev 4_Plumbing 1,260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0047,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0047.png,PL305,4TH FLOOR - MED GAS,260219_-_VA_Biloxi_Rev_4_Plumbing_1,1,260219_-_VA_Biloxi_Rev_4_Plumbing_1:p0001,Revision #4 - Dental Air,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0047.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0047.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0047.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
Revision_1_-_Drawing_Changes_6cbee960_p0013_random_0276,"[6964, 5677, 7988, 6701]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0013_random_0276.png,0.064631,13,14,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,Revision #1 - Drawing Changes,Revision_1_-_Drawing_Changes_6cbee960_p0013_random_0276,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\Revision_1_-_Drawing_Changes_6cbee960_p0013.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0013_random_0276.png,AE125,7.4,Revision_1_-_Drawing_Changes,13,Revision_1_-_Drawing_Changes:p0013,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0013_random_0276.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0013_random_0276.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0013_random_0276.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0012_random_0118,"[7000, 3000, 8024, 4024]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0012_random_0118.png,0.125753,12,13,F:\Desktop\m\projects\kevision\revision_sets\Revision #2 - Mod 5 grab bar supports\260309 - Drawing Rev2- Steel Grab Bars.pdf,260309 - Drawing Rev2- Steel Grab Bars,260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0012_random_0118,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0012.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0012_random_0118.png,AE403,SHIPPING/,260309_-_Drawing_Rev2-_Steel_Grab_Bars,12,260309_-_Drawing_Rev2-_Steel_Grab_Bars:p0012,Revision #2 - Mod 5 grab bar supports,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0012_random_0118.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0012_random_0118.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0012_random_0118.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
260313_-_VA_Biloxi_Rev_3_ff19da68_p0181_random_0039,"[4137, 2244, 5161, 3268]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0181_random_0039.png,0.159075,181,182,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,260313 - VA Biloxi Rev 3,260313_-_VA_Biloxi_Rev_3_ff19da68_p0181_random_0039,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260313_-_VA_Biloxi_Rev_3_ff19da68_p0181.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0181_random_0039.png,PL105,DRAWING SYMBOLS,260313_-_VA_Biloxi_Rev_3,181,260313_-_VA_Biloxi_Rev_3:p0181,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0181_random_0039.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0181_random_0039.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0181_random_0039.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0059,"[7823, 1191, 8847, 2215]",1024,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0059.png,0.006548,1,2,F:\Desktop\m\projects\kevision\revision_sets\Revision #4 - Dental Air\260219 - VA Biloxi Rev 4_Plumbing 1.pdf,260219 - VA Biloxi Rev 4_Plumbing 1,260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0059,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\rasterized_pages\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001.png,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0059.png,PL305,4TH FLOOR - MED GAS,260219_-_VA_Biloxi_Rev_4_Plumbing_1,1,260219_-_VA_Biloxi_Rev_4_Plumbing_1:p0001,Revision #4 - Dental Air,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0059.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0059.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\random_drawing_crops_small_corpus_supplement_20260502\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0059.png,small_corpus_expansion_supplement_20260502,normal_hard_negative
Revision_1_-_Drawing_Changes_6cbee960_p0013_m011,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0013_m011.png,0.094118,13,,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0013_m011.png,,,Revision_1_-_Drawing_Changes,13,Revision_1_-_Drawing_Changes:p0013,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0013_m011.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0013_m011.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\Revision_1_-_Drawing_Changes_6cbee960_p0013_m011.png,small_corpus_expansion_supplement_20260502,weird_positive
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0004_m025,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0004_m025.png,0.164581,4,,F:\Desktop\m\projects\kevision\revision_sets\Revision #2 - Mod 5 grab bar supports\260309 - Drawing Rev2- Steel Grab Bars.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0004_m025.png,,,260309_-_Drawing_Rev2-_Steel_Grab_Bars,4,260309_-_Drawing_Rev2-_Steel_Grab_Bars:p0004,Revision #2 - Mod 5 grab bar supports,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0004_m025.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0004_m025.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0004_m025.png,small_corpus_expansion_supplement_20260502,weird_positive
260313_-_VA_Biloxi_Rev_3_ff19da68_p0188_m001,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0188_m001.png,0.083616,188,,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0188_m001.png,,,260313_-_VA_Biloxi_Rev_3,188,260313_-_VA_Biloxi_Rev_3:p0188,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0188_m001.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0188_m001.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\260313_-_VA_Biloxi_Rev_3_ff19da68_p0188_m001.png,small_corpus_expansion_supplement_20260502,weird_positive
Revision_1_-_Drawing_Changes_6cbee960_p0013_m012,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0013_m012.png,0.115977,13,,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0013_m012.png,,,Revision_1_-_Drawing_Changes,13,Revision_1_-_Drawing_Changes:p0013,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0013_m012.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0013_m012.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\Revision_1_-_Drawing_Changes_6cbee960_p0013_m012.png,small_corpus_expansion_supplement_20260502,weird_positive
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0004_m026,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0004_m026.png,0.108277,4,,F:\Desktop\m\projects\kevision\revision_sets\Revision #2 - Mod 5 grab bar supports\260309 - Drawing Rev2- Steel Grab Bars.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0004_m026.png,,,260309_-_Drawing_Rev2-_Steel_Grab_Bars,4,260309_-_Drawing_Rev2-_Steel_Grab_Bars:p0004,Revision #2 - Mod 5 grab bar supports,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0004_m026.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0004_m026.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0004_m026.png,small_corpus_expansion_supplement_20260502,weird_positive
260313_-_VA_Biloxi_Rev_3_ff19da68_p0188_m002,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0188_m002.png,0.055122,188,,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0188_m002.png,,,260313_-_VA_Biloxi_Rev_3,188,260313_-_VA_Biloxi_Rev_3:p0188,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0188_m002.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0188_m002.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\260313_-_VA_Biloxi_Rev_3_ff19da68_p0188_m002.png,small_corpus_expansion_supplement_20260502,weird_positive
Revision_1_-_Drawing_Changes_6cbee960_p0013_m013,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0013_m013.png,0.100986,13,,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0013_m013.png,,,Revision_1_-_Drawing_Changes,13,Revision_1_-_Drawing_Changes:p0013,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0013_m013.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0013_m013.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\Revision_1_-_Drawing_Changes_6cbee960_p0013_m013.png,small_corpus_expansion_supplement_20260502,weird_positive
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0004_m027,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0004_m027.png,0.154416,4,,F:\Desktop\m\projects\kevision\revision_sets\Revision #2 - Mod 5 grab bar supports\260309 - Drawing Rev2- Steel Grab Bars.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0004_m027.png,,,260309_-_Drawing_Rev2-_Steel_Grab_Bars,4,260309_-_Drawing_Rev2-_Steel_Grab_Bars:p0004,Revision #2 - Mod 5 grab bar supports,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0004_m027.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0004_m027.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0004_m027.png,small_corpus_expansion_supplement_20260502,weird_positive
260313_-_VA_Biloxi_Rev_3_ff19da68_p0188_m003,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0188_m003.png,0.078884,188,,F:\Desktop\m\projects\kevision\revision_sets\Revision #3 - EHRM Drawings\260313 - VA Biloxi Rev 3.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0188_m003.png,,,260313_-_VA_Biloxi_Rev_3,188,260313_-_VA_Biloxi_Rev_3:p0188,Revision #3 - EHRM Drawings,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260313_-_VA_Biloxi_Rev_3_ff19da68_p0188_m003.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260313_-_VA_Biloxi_Rev_3_ff19da68_p0188_m003.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\260313_-_VA_Biloxi_Rev_3_ff19da68_p0188_m003.png,small_corpus_expansion_supplement_20260502,weird_positive
Revision_1_-_Drawing_Changes_6cbee960_p0013_m014,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0013_m014.png,0.124533,13,,F:\Desktop\m\projects\kevision\revision_sets\Revision #1 - Drawing Changes\Revision #1 - Drawing Changes.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\Revision_1_-_Drawing_Changes_6cbee960_p0013_m014.png,,,Revision_1_-_Drawing_Changes,13,Revision_1_-_Drawing_Changes:p0013,Revision #1 - Drawing Changes,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\Revision_1_-_Drawing_Changes_6cbee960_p0013_m014.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\Revision_1_-_Drawing_Changes_6cbee960_p0013_m014.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\Revision_1_-_Drawing_Changes_6cbee960_p0013_m014.png,small_corpus_expansion_supplement_20260502,weird_positive
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0004_m028,,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0004_m028.png,0.168662,4,,F:\Desktop\m\projects\kevision\revision_sets\Revision #2 - Mod 5 grab bar supports\260309 - Drawing Rev2- Steel Grab Bars.pdf,,,,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0004_m028.png,,,260309_-_Drawing_Rev2-_Steel_Grab_Bars,4,260309_-_Drawing_Rev2-_Steel_Grab_Bars:p0004,Revision #2 - Mod 5 grab bar supports,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\review_batches\small_corpus_expansion_supplement_20260502\labels\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0004_m028.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\api_cloud_labels_unreviewed\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0004_m028.txt,F:\Desktop\m\projects\scopeLedger\CloudHammer\data\cloud_roi_images_broad_allmarkers_20260427\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0004_m028.png,small_corpus_expansion_supplement_20260502,weird_positive
